event_id,customer_id,event_type,event_time,campaign
85315,1250,sent,2024-05-05,Promo_Q1
85316,1674,open,2024-02-28,Welcome
85317,1596,open,2024-02-15,Promo_Q2
85318,1460,open,2024-10-15,Promo_Q1
85319,1499,open,2025-02-05,Reactivation
85320,1112,click,2024-07-05,Welcome
85321,1103,click,2024-02-19,Welcome
85322,1012,click,2024-10-10,Promo_Q1
85323,1470,open,2024-05-06,Promo_Q1
85324,1739,sent,2024-04-14,Webinar
85325,1232,open,2025-03-22,Reactivation
85326,1504,open,2024-12-14,Webinar
85327,1455,sent,2024-06-30,Webinar
85328,1649,sent,2024-09-22,Welcome
85329,1563,click,2024-05-09,Webinar
85330,1037,open,2024-11-20,Reactivation
85331,1150,unsubscribe,2025-03-12,Promo_Q1
85332,1137,click,2024-09-04,Welcome
85333,1464,open,2024-08-09,Welcome
85334,1116,sent,2024-05-25,Webinar
85335,1575,sent,2024-07-05,Reactivation
85336,1341,sent,2024-07-26,Promo_Q1
85337,1329,open,2024-06-29,Reactivation
85338,1396,click,2024-02-22,Promo_Q2
85339,1795,click,2024-03-26,Reactivation
85340,1116,sent,2025-07-28,Promo_Q2
85341,1329,open,2024-07-28,Welcome
85342,1475,open,2025-04-09,Reactivation
85343,1796,sent,2025-02-17,Reactivation
85344,1035,click,2024-11-21,Reactivation
85345,1363,sent,2024-09-16,Webinar
85346,1166,open,2025-01-18,Welcome
85347,1608,open,2024-12-03,Reactivation
85348,1681,open,2025-02-27,Promo_Q1
85349,1696,click,2025-07-27,Welcome
85350,1649,click,2024-06-30,Reactivation
85351,1387,click,2024-07-11,Promo_Q1
85352,1563,click,2025-02-01,Webinar
85353,1228,open,2025-05-02,Promo_Q1
85354,1589,sent,2024-04-19,Welcome
85355,1433,click,2025-05-08,Welcome
85356,1226,open,2025-06-01,Promo_Q2
85357,1720,sent,2024-08-15,Promo_Q2
85358,1675,sent,2024-06-02,Promo_Q2
85359,1016,open,2024-08-19,Webinar
85360,1168,click,2024-04-17,Welcome
85361,1008,open,2024-02-04,Webinar
85362,1438,click,2025-04-05,Welcome
85363,1673,click,2024-11-24,Promo_Q2
85364,1435,open,2024-10-12,Promo_Q2
85365,1734,sent,2024-05-03,Promo_Q1
85366,1386,click,2024-11-14,Promo_Q2
85367,1166,open,2024-08-19,Promo_Q2
85368,1312,open,2024-10-19,Reactivation
85369,1742,open,2024-02-22,Welcome
85370,1532,sent,2025-06-16,Promo_Q2
85371,1052,sent,2025-03-16,Reactivation
85372,1321,open,2025-03-03,Reactivation
85373,1578,click,2024-12-01,Reactivation
85374,1275,sent,2024-05-11,Promo_Q2
85375,1745,click,2024-02-29,Webinar
85376,1453,sent,2024-07-27,Webinar
85377,1276,open,2024-08-26,Welcome
85378,1308,sent,2025-03-15,Webinar
85379,1654,click,2024-03-26,Promo_Q2
85380,1634,sent,2025-04-16,Welcome
85381,1717,sent,2024-09-12,Welcome
85382,1091,click,2025-04-06,Welcome
85383,1441,open,2024-10-12,Promo_Q1
85384,1634,sent,2024-01-30,Promo_Q2
85385,1418,click,2024-12-16,Promo_Q2
85386,1699,open,2024-09-03,Webinar
85387,1592,sent,2024-09-22,Webinar
85388,1668,open,2025-03-27,Promo_Q2
85389,1419,sent,2024-05-08,Promo_Q1
85390,1399,click,2024-01-15,Reactivation
85391,1259,click,2024-06-14,Promo_Q1
85392,1639,sent,2024-03-30,Promo_Q1
85393,1004,sent,2024-07-17,Webinar
85394,1213,click,2024-04-30,Promo_Q1
85395,1406,sent,2024-02-25,Webinar
85396,1069,sent,2025-04-22,Webinar
85397,1231,sent,2024-04-30,Welcome
85398,1791,open,2024-07-28,Promo_Q1
85399,1572,sent,2024-01-02,Promo_Q1
85400,1283,open,2025-03-21,Promo_Q1
85401,1631,click,2024-09-24,Promo_Q2
85402,1306,sent,2025-05-13,Reactivation
85403,1268,sent,2024-01-31,Reactivation
85404,1138,open,2024-04-04,Promo_Q2
85405,1049,open,2024-05-28,Promo_Q1
85406,1742,open,2025-05-27,Webinar
85407,1732,sent,2024-07-23,Promo_Q2
85408,1035,sent,2024-04-17,Webinar
85409,1182,sent,2025-04-07,Promo_Q2
85410,1120,sent,2024-06-23,Promo_Q1
85411,1788,click,2024-07-20,Promo_Q1
85412,1268,open,2025-01-12,Promo_Q2
85413,1771,click,2024-08-09,Promo_Q1
85414,1770,sent,2024-01-10,Welcome
85415,1476,open,2025-07-24,Promo_Q2
85416,1278,open,2024-05-17,Promo_Q1
85417,1237,sent,2024-05-20,Webinar
85418,1244,sent,2024-03-18,Reactivation
85419,1521,sent,2024-04-01,Reactivation
85420,1254,click,2024-10-16,Promo_Q1
85421,1785,sent,2025-06-26,Webinar
85422,1654,unsubscribe,2025-02-06,Webinar
85423,1244,open,2025-01-14,Reactivation
85424,1616,unsubscribe,2024-07-27,Welcome
85425,1698,sent,2025-04-14,Welcome
85426,1036,open,2024-09-30,Promo_Q2
85427,1161,open,2024-09-20,Promo_Q2
85428,1576,open,2025-07-27,Webinar
85429,1141,open,2024-12-17,Reactivation
85430,1674,open,2025-05-15,Promo_Q1
85431,1454,sent,2024-10-29,Promo_Q2
85432,1133,open,2024-04-03,Welcome
85433,1623,open,2025-07-23,Webinar
85434,1712,sent,2025-01-13,Promo_Q2
85435,1274,open,2024-03-26,Webinar
85436,1601,open,2025-03-03,Promo_Q1
85437,1018,click,2024-09-10,Promo_Q2
85438,1276,sent,2025-04-19,Reactivation
85439,1360,sent,2024-06-08,Promo_Q1
85440,1772,open,2025-06-27,Welcome
85441,1022,unsubscribe,2024-06-20,Webinar
85442,1217,open,2025-07-29,Promo_Q1
85443,1466,sent,2025-02-08,Promo_Q1
85444,1493,sent,2025-07-14,Promo_Q1
85445,1494,open,2025-02-21,Webinar
85446,1201,click,2025-03-11,Reactivation
85447,1265,sent,2024-03-11,Webinar
85448,1699,click,2024-01-09,Webinar
85449,1289,click,2024-02-19,Welcome
85450,1263,open,2024-09-09,Webinar
85451,1417,sent,2024-08-20,Webinar
85452,1066,open,2024-04-16,Reactivation
85453,1511,click,2024-01-26,Webinar
85454,1456,sent,2025-02-03,Webinar
85455,1609,click,2024-04-24,Webinar
85456,1093,sent,2025-07-18,Webinar
85457,1672,sent,2024-02-29,Welcome
85458,1769,unsubscribe,2024-07-28,Welcome
85459,1629,open,2024-10-03,Webinar
85460,1180,open,2024-05-06,Webinar
85461,1035,sent,2024-10-17,Welcome
85462,1296,click,2024-03-12,Welcome
85463,1428,open,2024-01-01,Webinar
85464,1295,click,2025-02-06,Webinar
85465,1532,click,2025-04-26,Reactivation
85466,1353,sent,2024-11-27,Welcome
85467,1215,open,2024-05-11,Welcome
85468,1053,sent,2024-08-15,Welcome
85469,1140,sent,2024-12-27,Promo_Q2
85470,1648,sent,2024-01-19,Promo_Q1
85471,1448,sent,2024-02-24,Welcome
85472,1681,open,2025-07-06,Promo_Q2
85473,1634,click,2025-01-26,Promo_Q1
85474,1651,open,2025-02-06,Promo_Q1
85475,1026,open,2024-02-29,Welcome
85476,1727,sent,2024-05-14,Promo_Q1
85477,1550,open,2024-08-13,Promo_Q2
85478,1645,open,2024-04-28,Welcome
85479,1288,click,2025-04-12,Webinar
85480,1197,open,2024-12-15,Webinar
85481,1112,sent,2024-04-23,Webinar
85482,1655,click,2025-03-20,Promo_Q2
85483,1471,sent,2024-11-07,Promo_Q2
85484,1369,click,2024-04-29,Promo_Q1
85485,1382,unsubscribe,2025-05-01,Promo_Q2
85486,1028,open,2024-05-01,Welcome
85487,1147,sent,2025-02-02,Reactivation
85488,1310,sent,2024-08-18,Webinar
85489,1378,sent,2025-03-08,Promo_Q1
85490,1081,open,2024-09-01,Promo_Q1
85491,1015,click,2024-06-14,Webinar
85492,1781,click,2025-07-08,Webinar
85493,1215,open,2025-03-13,Welcome
85494,1023,sent,2025-04-22,Promo_Q1
85495,1336,unsubscribe,2024-06-29,Webinar
85496,1190,open,2024-07-19,Promo_Q2
85497,1281,open,2024-04-09,Promo_Q1
85498,1160,click,2024-09-14,Promo_Q2
85499,1661,open,2025-07-29,Webinar
85500,1385,open,2024-12-06,Welcome
85501,1284,unsubscribe,2025-02-21,Promo_Q1
85502,1091,click,2025-03-01,Promo_Q1
85503,1628,sent,2024-04-27,Webinar
85504,1731,sent,2024-02-02,Promo_Q2
85505,1493,sent,2024-03-11,Reactivation
85506,1484,open,2025-02-19,Webinar
85507,1140,sent,2024-09-19,Promo_Q2
85508,1463,open,2025-06-06,Promo_Q2
85509,1020,sent,2024-07-30,Reactivation
85510,1339,sent,2024-02-29,Promo_Q1
85511,1410,click,2025-07-12,Welcome
85512,1597,click,2024-08-19,Reactivation
85513,1613,sent,2025-05-04,Webinar
85514,1434,sent,2024-01-27,Promo_Q2
85515,1202,click,2024-07-26,Reactivation
85516,1025,sent,2024-12-08,Promo_Q2
85517,1031,sent,2024-10-29,Promo_Q1
85518,1468,click,2025-02-23,Promo_Q2
85519,1207,open,2025-05-24,Welcome
85520,1402,sent,2025-03-13,Webinar
85521,1168,sent,2024-06-27,Promo_Q1
85522,1343,sent,2025-07-13,Promo_Q2
85523,1067,open,2025-06-14,Welcome
85524,1703,open,2024-12-29,Welcome
85525,1011,sent,2024-10-21,Webinar
85526,1411,sent,2024-10-24,Promo_Q1
85527,1165,open,2025-02-28,Webinar
85528,1140,sent,2024-10-05,Webinar
85529,1481,unsubscribe,2025-07-23,Welcome
85530,1412,sent,2025-02-13,Reactivation
85531,1262,sent,2024-05-17,Promo_Q2
85532,1506,open,2025-01-14,Promo_Q1
85533,1213,click,2024-10-06,Reactivation
85534,1345,open,2024-04-02,Webinar
85535,1559,click,2024-10-26,Promo_Q1
85536,1036,open,2025-05-10,Webinar
85537,1594,open,2024-01-15,Promo_Q1
85538,1044,sent,2025-05-06,Promo_Q1
85539,1743,open,2025-01-30,Promo_Q2
85540,1407,sent,2025-02-22,Welcome
85541,1087,sent,2025-05-30,Promo_Q2
85542,1035,unsubscribe,2025-06-28,Promo_Q2
85543,1453,open,2024-06-19,Reactivation
85544,1317,click,2025-06-14,Promo_Q2
85545,1721,sent,2024-05-04,Promo_Q1
85546,1166,sent,2024-03-24,Webinar
85547,1180,click,2024-11-16,Reactivation
85548,1514,open,2025-06-19,Promo_Q1
85549,1447,sent,2024-02-01,Webinar
85550,1707,open,2024-10-31,Webinar
85551,1478,open,2025-01-26,Reactivation
85552,1353,unsubscribe,2025-03-06,Promo_Q2
85553,1535,sent,2024-10-17,Reactivation
85554,1026,click,2024-11-27,Reactivation
85555,1030,click,2024-09-18,Reactivation
85556,1787,open,2025-02-21,Webinar
85557,1679,click,2024-08-06,Promo_Q2
85558,1602,open,2024-06-10,Welcome
85559,1224,click,2024-05-31,Webinar
85560,1106,click,2025-01-12,Reactivation
85561,1540,sent,2025-06-17,Webinar
85562,1639,click,2024-06-06,Promo_Q1
85563,1457,open,2024-05-24,Promo_Q2
85564,1061,open,2025-02-16,Welcome
85565,1176,sent,2024-01-06,Promo_Q2
85566,1607,open,2025-04-26,Promo_Q1
85567,1463,sent,2024-08-06,Welcome
85568,1608,sent,2025-06-04,Webinar
85569,1141,open,2025-02-12,Welcome
85570,1086,sent,2025-04-02,Reactivation
85571,1488,open,2024-04-08,Promo_Q1
85572,1635,click,2024-07-29,Reactivation
85573,1395,sent,2024-06-10,Promo_Q1
85574,1353,open,2025-02-16,Webinar
85575,1728,open,2024-01-14,Webinar
85576,1424,click,2024-12-23,Reactivation
85577,1108,open,2025-05-15,Promo_Q1
85578,1179,open,2024-01-26,Promo_Q1
85579,1582,sent,2024-06-16,Webinar
85580,1639,unsubscribe,2024-04-29,Promo_Q2
85581,1414,open,2025-07-29,Reactivation
85582,1206,open,2025-07-22,Reactivation
85583,1775,unsubscribe,2024-03-12,Promo_Q1
85584,1067,sent,2024-04-22,Welcome
85585,1479,sent,2024-01-14,Webinar
85586,1138,unsubscribe,2024-11-22,Webinar
85587,1225,open,2025-01-30,Promo_Q2
85588,1061,open,2025-01-12,Welcome
85589,1614,sent,2024-05-30,Welcome
85590,1293,sent,2024-04-27,Welcome
85591,1015,open,2024-02-02,Promo_Q2
85592,1050,open,2024-12-31,Webinar
85593,1772,open,2024-05-21,Welcome
85594,1101,open,2024-02-21,Webinar
85595,1426,unsubscribe,2024-07-23,Webinar
85596,1010,unsubscribe,2024-03-26,Promo_Q2
85597,1756,sent,2024-10-19,Webinar
85598,1123,sent,2024-03-27,Promo_Q1
85599,1662,click,2025-07-24,Webinar
85600,1671,sent,2024-07-12,Promo_Q1
85601,1253,open,2024-10-01,Welcome
85602,1332,click,2024-12-10,Promo_Q1
85603,1201,open,2025-05-05,Welcome
85604,1796,sent,2025-06-30,Promo_Q1
85605,1098,click,2024-07-30,Promo_Q1
85606,1222,click,2024-09-01,Welcome
85607,1720,sent,2024-03-28,Promo_Q2
85608,1275,click,2024-04-19,Webinar
85609,1504,click,2025-02-20,Promo_Q1
85610,1559,sent,2024-09-08,Reactivation
85611,1627,sent,2025-04-30,Promo_Q2
85612,1696,open,2024-11-01,Webinar
85613,1370,click,2024-06-12,Promo_Q2
85614,1523,open,2025-01-26,Promo_Q2
85615,1589,sent,2024-09-29,Welcome
85616,1330,sent,2025-05-28,Reactivation
85617,1221,sent,2024-08-02,Webinar
85618,1347,unsubscribe,2024-05-26,Promo_Q2
85619,1566,click,2024-09-10,Welcome
85620,1059,open,2025-05-04,Webinar
85621,1705,click,2025-04-20,Welcome
85622,1032,sent,2025-05-30,Webinar
85623,1658,open,2025-05-05,Promo_Q2
85624,1644,click,2024-07-09,Promo_Q1
85625,1208,sent,2024-12-07,Reactivation
85626,1338,click,2025-04-03,Promo_Q1
85627,1213,open,2025-04-29,Promo_Q1
85628,1179,open,2024-08-19,Promo_Q2
85629,1310,sent,2024-10-23,Welcome
85630,1409,click,2024-06-16,Reactivation
85631,1638,click,2025-02-06,Promo_Q1
85632,1138,sent,2025-01-22,Welcome
85633,1391,open,2024-12-06,Reactivation
85634,1382,open,2024-12-27,Promo_Q2
85635,1757,click,2025-06-02,Reactivation
85636,1705,sent,2025-04-18,Webinar
85637,1511,open,2024-03-13,Promo_Q2
85638,1275,sent,2025-01-05,Promo_Q1
85639,1647,open,2024-04-03,Webinar
85640,1495,open,2024-03-26,Welcome
85641,1045,sent,2024-09-16,Promo_Q1
85642,1462,sent,2024-10-07,Webinar
85643,1038,click,2024-03-01,Promo_Q2
85644,1647,click,2024-10-22,Webinar
85645,1747,sent,2024-04-11,Webinar
85646,1067,open,2024-11-13,Promo_Q1
85647,1587,click,2025-04-25,Webinar
85648,1264,sent,2024-02-19,Reactivation
85649,1602,open,2024-08-18,Promo_Q1
85650,1614,open,2024-05-14,Reactivation
85651,1515,unsubscribe,2024-11-27,Webinar
85652,1605,open,2025-05-30,Reactivation
85653,1012,sent,2024-04-23,Promo_Q2
85654,1594,sent,2025-01-25,Promo_Q2
85655,1171,sent,2024-02-23,Webinar
85656,1350,open,2024-11-10,Reactivation
85657,1234,open,2025-01-25,Webinar
85658,1304,sent,2025-01-22,Promo_Q2
85659,1506,sent,2025-03-01,Reactivation
85660,1495,sent,2024-08-28,Promo_Q2
85661,1557,open,2025-03-14,Reactivation
85662,1537,click,2024-09-29,Promo_Q1
85663,1004,open,2024-07-05,Webinar
85664,1388,click,2024-07-04,Reactivation
85665,1230,sent,2024-04-11,Reactivation
85666,1442,sent,2025-02-19,Promo_Q1
85667,1449,click,2024-03-31,Welcome
85668,1195,open,2025-01-02,Promo_Q1
85669,1156,open,2025-01-18,Reactivation
85670,1110,open,2024-06-14,Welcome
85671,1459,open,2024-10-08,Promo_Q2
85672,1677,open,2025-01-22,Webinar
85673,1329,open,2024-01-01,Welcome
85674,1061,sent,2024-06-07,Promo_Q2
85675,1721,open,2024-08-07,Reactivation
85676,1637,sent,2025-06-21,Welcome
85677,1799,sent,2024-09-24,Promo_Q1
85678,1597,click,2024-10-19,Webinar
85679,1721,open,2025-01-18,Promo_Q1
85680,1746,click,2024-09-17,Promo_Q1
85681,1465,sent,2024-09-06,Webinar
85682,1043,click,2025-07-16,Promo_Q1
85683,1284,open,2025-04-13,Reactivation
85684,1763,sent,2025-02-08,Promo_Q1
85685,1167,click,2024-10-04,Reactivation
85686,1705,click,2024-07-18,Promo_Q1
85687,1400,click,2024-12-07,Reactivation
85688,1579,sent,2024-09-14,Welcome
85689,1719,sent,2024-09-26,Reactivation
85690,1548,sent,2024-05-07,Webinar
85691,1383,click,2025-04-01,Promo_Q1
85692,1798,click,2025-04-01,Welcome
85693,1349,open,2024-06-22,Promo_Q1
85694,1791,open,2024-06-15,Reactivation
85695,1447,open,2024-06-09,Promo_Q1
85696,1687,sent,2024-04-03,Promo_Q2
85697,1523,open,2025-05-10,Welcome
85698,1531,click,2024-06-02,Promo_Q2
85699,1190,open,2025-02-07,Promo_Q1
85700,1072,click,2024-02-27,Reactivation
85701,1299,sent,2025-02-28,Welcome
85702,1075,sent,2024-03-25,Welcome
85703,1649,open,2024-04-01,Reactivation
85704,1750,open,2025-04-24,Welcome
85705,1281,open,2024-06-16,Reactivation
85706,1462,open,2024-04-09,Promo_Q2
85707,1287,click,2024-11-05,Promo_Q1
85708,1653,click,2024-02-13,Welcome
85709,1670,sent,2025-02-13,Welcome
85710,1201,sent,2025-04-30,Welcome
85711,1488,sent,2024-05-23,Promo_Q2
85712,1541,open,2025-02-06,Reactivation
85713,1095,click,2024-02-01,Reactivation
85714,1274,sent,2024-10-02,Promo_Q2
85715,1131,sent,2025-07-03,Promo_Q1
85716,1759,sent,2024-11-06,Promo_Q2
85717,1547,sent,2024-08-25,Welcome
85718,1132,sent,2024-01-04,Promo_Q1
85719,1297,sent,2024-05-27,Webinar
85720,1335,open,2024-09-04,Promo_Q1
85721,1114,sent,2024-08-05,Promo_Q2
85722,1465,sent,2024-09-10,Welcome
85723,1090,open,2024-01-14,Promo_Q1
85724,1223,sent,2024-11-02,Reactivation
85725,1798,open,2024-05-25,Promo_Q1
85726,1599,open,2024-08-19,Webinar
85727,1222,click,2025-05-26,Promo_Q1
85728,1267,click,2025-04-22,Promo_Q1
85729,1545,sent,2024-08-17,Promo_Q1
85730,1294,sent,2024-02-01,Welcome
85731,1238,open,2025-05-27,Promo_Q2
85732,1517,open,2024-08-18,Welcome
85733,1699,sent,2024-10-03,Promo_Q1
85734,1248,sent,2024-02-19,Reactivation
85735,1611,sent,2025-02-03,Reactivation
85736,1563,open,2025-02-14,Reactivation
85737,1577,sent,2024-08-23,Promo_Q1
85738,1196,open,2025-05-27,Promo_Q1
85739,1570,open,2024-01-29,Webinar
85740,1176,sent,2024-06-26,Webinar
85741,1186,open,2024-04-29,Promo_Q2
85742,1486,open,2025-02-06,Promo_Q1
85743,1677,sent,2024-04-28,Promo_Q1
85744,1135,sent,2025-02-09,Reactivation
85745,1572,sent,2025-04-04,Webinar
85746,1315,sent,2025-03-27,Welcome
85747,1394,click,2024-01-17,Webinar
85748,1691,sent,2025-06-20,Promo_Q2
85749,1123,click,2025-02-16,Welcome
85750,1367,sent,2025-04-13,Reactivation
85751,1244,open,2025-01-07,Webinar
85752,1414,open,2024-11-01,Promo_Q1
85753,1794,open,2025-01-06,Promo_Q2
85754,1351,open,2024-07-26,Promo_Q2
85755,1431,open,2024-09-21,Welcome
85756,1589,sent,2025-02-15,Welcome
85757,1087,click,2025-01-20,Promo_Q2
85758,1592,click,2024-12-08,Webinar
85759,1409,sent,2024-01-29,Promo_Q1
85760,1381,sent,2024-06-15,Reactivation
85761,1474,open,2024-12-14,Promo_Q1
85762,1085,unsubscribe,2024-09-24,Webinar
85763,1786,open,2024-07-14,Welcome
85764,1777,click,2025-02-17,Reactivation
85765,1472,sent,2024-08-11,Promo_Q1
85766,1623,sent,2025-06-08,Promo_Q1
85767,1360,sent,2024-11-02,Reactivation
85768,1785,open,2024-10-05,Promo_Q2
85769,1311,click,2024-07-13,Reactivation
85770,1310,sent,2024-03-18,Promo_Q1
85771,1105,open,2024-01-06,Reactivation
85772,1424,click,2025-01-25,Promo_Q1
85773,1777,open,2024-02-07,Webinar
85774,1676,open,2024-07-06,Promo_Q2
85775,1648,sent,2025-05-20,Reactivation
85776,1190,open,2024-10-02,Webinar
85777,1252,click,2025-05-24,Webinar
85778,1214,unsubscribe,2024-02-05,Promo_Q2
85779,1473,click,2025-05-01,Welcome
85780,1122,open,2025-06-21,Reactivation
85781,1326,sent,2025-06-11,Promo_Q2
85782,1218,sent,2024-07-13,Promo_Q2
85783,1170,sent,2024-02-24,Promo_Q1
85784,1258,sent,2025-06-11,Promo_Q2
85785,1671,open,2024-03-31,Promo_Q2
85786,1076,click,2024-11-11,Reactivation
85787,1787,sent,2024-08-23,Promo_Q2
85788,1633,sent,2025-07-06,Promo_Q2
85789,1357,open,2024-08-27,Welcome
85790,1240,click,2024-08-01,Webinar
85791,1357,sent,2024-12-04,Reactivation
85792,1577,sent,2024-10-31,Welcome
85793,1318,open,2024-09-17,Reactivation
85794,1700,sent,2024-10-16,Webinar
85795,1098,unsubscribe,2024-02-26,Promo_Q2
85796,1784,open,2025-06-23,Promo_Q2
85797,1105,click,2024-05-24,Promo_Q1
85798,1647,click,2024-11-24,Webinar
85799,1196,sent,2024-01-21,Promo_Q2
85800,1743,sent,2024-06-19,Reactivation
85801,1714,sent,2025-02-01,Reactivation
85802,1604,open,2024-09-20,Promo_Q1
85803,1348,sent,2025-02-25,Promo_Q2
85804,1047,click,2024-03-30,Reactivation
85805,1523,sent,2025-07-24,Webinar
85806,1162,click,2024-09-14,Promo_Q1
85807,1463,open,2024-11-06,Promo_Q2
85808,1563,open,2024-05-28,Promo_Q2
85809,1517,open,2024-07-14,Promo_Q1
85810,1304,click,2025-01-12,Welcome
85811,1799,sent,2024-07-16,Reactivation
85812,1424,sent,2025-02-18,Reactivation
85813,1391,sent,2024-06-13,Promo_Q1
85814,1085,open,2025-03-17,Promo_Q2
85815,1296,sent,2025-01-24,Welcome
85816,1398,open,2024-05-02,Webinar
85817,1482,open,2024-01-29,Promo_Q2
85818,1778,open,2025-06-20,Reactivation
85819,1465,sent,2024-05-15,Promo_Q1
85820,1230,click,2024-11-29,Welcome
85821,1145,sent,2024-06-20,Reactivation
85822,1726,open,2025-01-14,Reactivation
85823,1208,sent,2025-02-08,Promo_Q2
85824,1446,click,2024-02-12,Promo_Q1
85825,1414,sent,2024-01-29,Welcome
85826,1236,click,2025-07-25,Promo_Q2
85827,1545,open,2025-03-19,Webinar
85828,1645,sent,2024-05-30,Reactivation
85829,1104,open,2024-10-10,Promo_Q2
85830,1042,open,2025-07-06,Reactivation
85831,1131,open,2024-11-09,Promo_Q2
85832,1703,click,2024-08-29,Promo_Q1
85833,1781,open,2024-01-22,Welcome
85834,1756,sent,2024-12-03,Promo_Q1
85835,1392,sent,2025-05-23,Reactivation
85836,1061,click,2024-11-09,Reactivation
85837,1670,open,2025-03-27,Promo_Q2
85838,1069,open,2025-05-26,Promo_Q2
85839,1294,sent,2024-08-23,Promo_Q2
85840,1443,open,2024-08-25,Reactivation
85841,1095,open,2025-06-15,Welcome
85842,1760,open,2024-07-15,Webinar
85843,1258,click,2025-01-16,Webinar
85844,1569,open,2024-12-23,Webinar
85845,1263,unsubscribe,2024-10-06,Webinar
85846,1208,sent,2025-01-05,Promo_Q1
85847,1394,click,2025-02-09,Welcome
85848,1541,open,2025-06-17,Webinar
85849,1734,sent,2025-04-07,Welcome
85850,1490,open,2024-07-25,Welcome
85851,1162,open,2024-09-06,Webinar
85852,1456,open,2025-06-05,Promo_Q1
85853,1098,sent,2024-06-05,Promo_Q2
85854,1173,open,2024-07-06,Promo_Q2
85855,1639,sent,2025-02-01,Promo_Q1
85856,1505,sent,2024-03-04,Reactivation
85857,1612,click,2025-03-30,Webinar
85858,1583,sent,2025-07-01,Reactivation
85859,1698,click,2025-01-06,Welcome
85860,1334,open,2024-02-11,Promo_Q2
85861,1596,sent,2024-05-17,Reactivation
85862,1229,click,2024-02-26,Welcome
85863,1250,open,2024-06-27,Welcome
85864,1609,sent,2025-06-26,Promo_Q1
85865,1346,sent,2024-07-26,Welcome
85866,1730,open,2024-04-16,Reactivation
85867,1382,sent,2025-01-16,Welcome
85868,1192,click,2025-06-03,Webinar
85869,1166,sent,2024-01-20,Promo_Q1
85870,1012,click,2025-01-20,Webinar
85871,1191,open,2024-06-15,Reactivation
85872,1449,click,2024-08-03,Welcome
85873,1188,sent,2024-05-16,Reactivation
85874,1276,sent,2025-06-06,Welcome
85875,1505,open,2025-05-26,Welcome
85876,1242,click,2024-12-14,Welcome
85877,1322,sent,2024-01-10,Promo_Q1
85878,1530,click,2025-06-30,Reactivation
85879,1458,sent,2024-09-26,Promo_Q1
85880,1375,open,2024-10-09,Welcome
85881,1503,sent,2025-03-21,Promo_Q1
85882,1774,sent,2024-12-20,Promo_Q1
85883,1066,click,2024-03-11,Promo_Q2
85884,1464,sent,2024-03-01,Promo_Q1
85885,1069,open,2024-05-25,Reactivation
85886,1639,sent,2024-02-10,Webinar
85887,1125,click,2025-04-25,Reactivation
85888,1102,click,2024-01-23,Reactivation
85889,1726,open,2025-06-29,Webinar
85890,1378,click,2024-03-05,Promo_Q1
85891,1150,open,2025-05-09,Webinar
85892,1511,open,2024-05-16,Webinar
85893,1406,open,2025-01-16,Reactivation
85894,1577,open,2024-07-16,Reactivation
85895,1228,sent,2024-02-08,Promo_Q2
85896,1589,sent,2025-02-25,Welcome
85897,1396,sent,2025-04-11,Promo_Q1
85898,1703,open,2024-06-21,Webinar
85899,1653,sent,2025-03-28,Reactivation
85900,1627,unsubscribe,2024-09-20,Reactivation
85901,1508,sent,2025-02-24,Promo_Q1
85902,1635,sent,2025-01-07,Promo_Q2
85903,1240,sent,2025-06-20,Reactivation
85904,1446,open,2024-07-08,Webinar
85905,1059,open,2024-03-04,Promo_Q1
85906,1626,open,2025-03-30,Webinar
85907,1594,sent,2025-04-13,Welcome
85908,1726,click,2024-01-16,Reactivation
85909,1769,click,2024-03-13,Promo_Q1
85910,1324,sent,2025-04-25,Reactivation
85911,1009,open,2024-12-12,Welcome
85912,1515,sent,2024-09-18,Promo_Q1
85913,1456,sent,2025-04-22,Webinar
85914,1777,sent,2024-05-21,Webinar
85915,1338,open,2024-07-06,Welcome
85916,1325,click,2025-03-22,Reactivation
85917,1790,click,2024-12-07,Promo_Q1
85918,1613,sent,2024-04-30,Webinar
85919,1118,open,2025-05-30,Webinar
85920,1453,sent,2025-07-27,Reactivation
85921,1407,open,2024-03-24,Welcome
85922,1592,open,2024-06-20,Welcome
85923,1133,click,2025-03-08,Welcome
85924,1485,click,2024-03-12,Webinar
85925,1492,sent,2024-09-25,Webinar
85926,1551,open,2024-05-06,Webinar
85927,1515,open,2025-01-18,Webinar
85928,1538,open,2024-07-26,Webinar
85929,1264,sent,2025-05-04,Webinar
85930,1469,sent,2024-09-21,Promo_Q2
85931,1052,click,2024-11-05,Promo_Q1
85932,1709,sent,2025-05-27,Welcome
85933,1390,click,2025-03-19,Promo_Q1
85934,1155,sent,2025-04-11,Reactivation
85935,1377,open,2024-01-08,Welcome
85936,1214,open,2025-01-14,Welcome
85937,1406,sent,2024-09-25,Webinar
85938,1486,click,2025-05-24,Webinar
85939,1568,open,2024-01-23,Reactivation
85940,1486,sent,2025-05-02,Promo_Q1
85941,1555,click,2024-03-19,Promo_Q1
85942,1027,unsubscribe,2024-12-07,Promo_Q1
85943,1557,sent,2025-02-23,Reactivation
85944,1302,click,2024-04-23,Promo_Q2
85945,1033,unsubscribe,2024-04-06,Promo_Q1
85946,1127,sent,2025-01-28,Welcome
85947,1490,sent,2024-04-06,Welcome
85948,1607,open,2024-10-23,Webinar
85949,1796,click,2024-05-31,Webinar
85950,1350,open,2024-01-19,Promo_Q1
