interaction_id,customer_id,date,type,owner
76191,1293,2024-08-29,call,Rep_A
76192,1730,2025-03-12,email,Rep_A
76193,1207,2025-06-19,call,Rep_A
76194,1172,2024-10-10,call,Rep_A
76195,1758,2025-04-25,call,Rep_A
76196,1395,2025-02-26,meeting,Rep_C
76197,1256,2024-07-09,meeting,Rep_B
76198,1264,2024-12-04,email,Rep_B
76199,1264,2025-01-19,call,Rep_B
76200,1517,2024-01-14,call,Rep_C
76201,1010,2024-08-16,email,Rep_A
76202,1271,2025-07-26,meeting,Rep_D
76203,1742,2025-01-02,email,Rep_C
76204,1312,2024-07-11,call,Rep_A
76205,1370,2024-05-24,email,Rep_C
76206,1567,2024-04-30,call,Rep_D
76207,1553,2024-08-19,email,Rep_D
76208,1650,2024-04-21,email,Rep_B
76209,1391,2024-03-19,email,Rep_C
76210,1115,2024-07-29,email,Rep_D
76211,1575,2024-12-16,chat,Rep_A
76212,1344,2024-03-25,email,Rep_B
76213,1410,2024-01-26,email,Rep_D
76214,1546,2024-01-20,call,Rep_B
76215,1378,2024-06-03,email,Rep_A
76216,1764,2024-04-19,email,Rep_A
76217,1456,2024-11-07,email,Rep_C
76218,1423,2024-09-19,call,Rep_A
76219,1444,2024-07-06,chat,Rep_A
76220,1197,2025-04-25,meeting,Rep_A
76221,1363,2024-10-18,chat,Rep_B
76222,1410,2024-02-22,call,Rep_A
76223,1764,2024-06-19,chat,Rep_B
76224,1574,2025-07-15,email,Rep_D
76225,1394,2025-07-17,email,Rep_D
76226,1737,2024-05-26,email,Rep_B
76227,1509,2024-04-06,email,Rep_B
76228,1566,2024-10-13,meeting,Rep_A
76229,1671,2024-10-04,email,Rep_A
76230,1294,2024-08-24,call,Rep_B
76231,1025,2024-11-01,email,Rep_C
76232,1237,2024-05-13,email,Rep_C
76233,1461,2024-03-07,email,Rep_C
76234,1321,2024-11-25,email,Rep_D
76235,1100,2025-06-22,chat,Rep_A
76236,1740,2024-03-20,call,Rep_B
76237,1690,2025-02-10,email,Rep_D
76238,1408,2024-09-09,email,Rep_D
76239,1155,2024-06-18,email,Rep_A
76240,1434,2025-05-07,email,Rep_B
76241,1751,2024-09-20,call,Rep_C
76242,1434,2024-12-02,email,Rep_A
76243,1143,2024-09-12,call,Rep_D
76244,1529,2024-02-16,call,Rep_D
76245,1285,2024-12-09,email,Rep_D
76246,1005,2024-08-29,call,Rep_D
76247,1523,2024-02-20,call,Rep_C
76248,1720,2024-12-09,email,Rep_B
76249,1436,2024-01-06,call,Rep_C
76250,1418,2024-04-30,call,Rep_D
76251,1081,2025-03-26,email,Rep_B
76252,1545,2024-01-22,email,Rep_A
76253,1377,2025-01-08,email,Rep_A
76254,1159,2025-07-01,chat,Rep_C
76255,1786,2024-04-08,email,Rep_A
76256,1627,2024-08-28,email,Rep_D
76257,1217,2024-11-28,email,Rep_B
76258,1773,2024-09-16,email,Rep_B
76259,1670,2024-12-23,email,Rep_C
76260,1045,2024-08-21,email,Rep_B
76261,1632,2024-03-26,email,Rep_A
76262,1215,2024-02-21,meeting,Rep_C
76263,1511,2025-03-05,meeting,Rep_D
76264,1128,2024-05-17,email,Rep_C
76265,1254,2025-05-03,meeting,Rep_A
76266,1550,2025-03-04,email,Rep_A
76267,1722,2024-01-29,call,Rep_A
76268,1352,2024-04-26,email,Rep_C
76269,1606,2024-06-17,email,Rep_C
76270,1541,2024-12-09,email,Rep_B
76271,1164,2025-04-12,email,Rep_C
76272,1649,2024-02-04,call,Rep_D
76273,1535,2024-05-24,email,Rep_C
76274,1131,2024-08-05,email,Rep_B
76275,1598,2024-04-15,chat,Rep_D
76276,1696,2024-11-10,call,Rep_D
76277,1504,2024-10-02,email,Rep_C
76278,1424,2024-07-01,email,Rep_B
76279,1749,2024-10-25,meeting,Rep_B
76280,1184,2024-07-24,email,Rep_D
76281,1671,2024-07-17,call,Rep_D
76282,1523,2024-06-02,call,Rep_B
76283,1554,2024-11-07,email,Rep_A
76284,1235,2024-09-13,chat,Rep_A
76285,1131,2024-04-23,email,Rep_C
76286,1697,2024-01-08,meeting,Rep_B
76287,1014,2024-03-28,call,Rep_D
76288,1766,2024-01-25,call,Rep_A
76289,1659,2024-09-06,chat,Rep_D
76290,1380,2024-05-09,call,Rep_D
76291,1060,2024-08-30,call,Rep_B
76292,1292,2024-07-09,email,Rep_D
76293,1160,2024-11-06,meeting,Rep_B
76294,1447,2025-02-21,call,Rep_D
76295,1538,2024-10-03,chat,Rep_A
76296,1577,2024-02-05,chat,Rep_B
76297,1386,2024-01-11,email,Rep_D
76298,1070,2024-05-03,email,Rep_C
76299,1382,2024-09-02,chat,Rep_C
76300,1685,2024-01-26,call,Rep_C
76301,1225,2024-07-08,email,Rep_C
76302,1508,2025-05-26,email,Rep_A
76303,1665,2024-02-21,email,Rep_A
76304,1040,2025-07-01,call,Rep_C
76305,1146,2025-05-09,call,Rep_D
76306,1366,2025-04-24,email,Rep_A
76307,1610,2025-05-13,email,Rep_C
76308,1248,2024-02-16,call,Rep_A
76309,1012,2024-03-28,chat,Rep_A
76310,1536,2024-03-18,email,Rep_D
76311,1737,2024-03-05,chat,Rep_D
76312,1510,2024-07-08,email,Rep_B
76313,1245,2025-04-24,meeting,Rep_D
76314,1171,2024-05-25,call,Rep_C
76315,1032,2024-05-20,chat,Rep_B
76316,1626,2025-01-24,call,Rep_C
76317,1721,2024-02-25,email,Rep_D
76318,1429,2024-07-26,chat,Rep_D
76319,1035,2024-06-19,call,Rep_A
76320,1205,2025-05-03,email,Rep_C
76321,1384,2024-10-23,email,Rep_B
76322,1266,2025-01-08,email,Rep_D
76323,1577,2024-03-15,call,Rep_B
76324,1443,2025-06-19,call,Rep_D
76325,1610,2024-07-05,email,Rep_D
76326,1697,2025-02-11,email,Rep_A
76327,1750,2025-07-04,email,Rep_B
76328,1485,2024-10-20,email,Rep_D
76329,1470,2024-10-19,email,Rep_D
76330,1266,2024-03-08,chat,Rep_A
76331,1744,2024-08-13,meeting,Rep_D
76332,1109,2025-05-06,email,Rep_A
76333,1489,2024-03-18,call,Rep_A
76334,1178,2025-06-13,email,Rep_A
76335,1249,2025-01-20,email,Rep_D
76336,1005,2024-08-30,chat,Rep_A
76337,1157,2024-11-11,email,Rep_B
76338,1230,2024-03-27,email,Rep_B
76339,1628,2024-05-05,call,Rep_B
76340,1261,2024-06-14,email,Rep_B
76341,1321,2024-08-10,email,Rep_A
76342,1127,2025-06-12,email,Rep_C
76343,1028,2024-07-31,email,Rep_D
76344,1510,2024-10-29,email,Rep_D
76345,1228,2024-04-03,chat,Rep_C
76346,1641,2025-02-28,call,Rep_C
76347,1541,2024-11-19,meeting,Rep_D
76348,1179,2024-09-10,meeting,Rep_D
76349,1676,2025-06-30,call,Rep_C
76350,1672,2025-05-28,email,Rep_B
76351,1288,2025-01-15,call,Rep_A
76352,1494,2025-06-15,email,Rep_D
76353,1265,2024-11-21,email,Rep_D
76354,1467,2025-04-22,call,Rep_D
76355,1395,2024-08-24,call,Rep_B
76356,1432,2024-02-20,email,Rep_B
76357,1435,2025-07-27,email,Rep_D
76358,1388,2024-04-05,email,Rep_B
76359,1537,2024-05-25,call,Rep_D
76360,1145,2024-04-04,chat,Rep_A
76361,1175,2024-07-13,call,Rep_B
76362,1520,2024-06-15,meeting,Rep_A
76363,1314,2024-12-12,email,Rep_C
76364,1621,2025-07-28,email,Rep_D
76365,1129,2024-01-31,call,Rep_B
76366,1514,2025-03-25,email,Rep_A
76367,1010,2024-03-14,email,Rep_B
76368,1347,2024-01-12,call,Rep_C
76369,1117,2025-01-03,chat,Rep_A
76370,1411,2025-05-18,email,Rep_C
76371,1397,2024-04-11,chat,Rep_C
76372,1011,2024-07-16,email,Rep_A
76373,1398,2024-04-07,email,Rep_B
76374,1608,2025-06-07,email,Rep_A
76375,1093,2024-06-04,meeting,Rep_C
76376,1102,2024-09-13,email,Rep_D
76377,1098,2025-05-31,call,Rep_A
76378,1282,2024-11-15,email,Rep_D
76379,1668,2025-06-22,email,Rep_B
76380,1657,2025-06-18,email,Rep_A
76381,1421,2024-09-23,email,Rep_D
76382,1364,2024-12-02,email,Rep_C
76383,1211,2024-05-12,email,Rep_B
76384,1667,2025-07-25,meeting,Rep_D
76385,1754,2024-06-09,meeting,Rep_B
76386,1508,2025-03-27,email,Rep_A
76387,1076,2024-06-29,call,Rep_D
76388,1323,2024-06-29,email,Rep_A
76389,1452,2024-02-29,call,Rep_A
76390,1687,2024-11-19,call,Rep_C
76391,1623,2024-05-21,email,Rep_D
76392,1018,2024-03-26,chat,Rep_D
76393,1291,2024-05-10,chat,Rep_D
76394,1786,2024-05-24,email,Rep_B
76395,1750,2024-10-17,call,Rep_B
76396,1198,2024-08-10,email,Rep_B
76397,1162,2024-02-13,email,Rep_B
76398,1417,2024-11-05,chat,Rep_D
76399,1384,2025-03-30,call,Rep_D
76400,1200,2024-11-27,email,Rep_B
76401,1746,2025-07-16,call,Rep_C
76402,1498,2024-02-27,meeting,Rep_D
76403,1043,2025-04-18,meeting,Rep_B
76404,1082,2024-10-18,email,Rep_A
76405,1539,2024-10-27,meeting,Rep_C
76406,1304,2024-10-26,meeting,Rep_D
76407,1581,2024-07-06,call,Rep_C
76408,1199,2024-07-06,email,Rep_B
76409,1406,2024-12-30,email,Rep_A
76410,1427,2024-01-26,email,Rep_A
76411,1461,2024-12-05,email,Rep_B
76412,1480,2025-02-22,meeting,Rep_C
76413,1728,2024-07-24,meeting,Rep_D
76414,1124,2024-05-05,email,Rep_B
76415,1528,2024-05-03,call,Rep_C
76416,1638,2024-02-17,call,Rep_B
76417,1526,2024-02-21,call,Rep_A
76418,1039,2024-04-06,email,Rep_D
76419,1199,2024-01-12,email,Rep_B
76420,1108,2024-06-02,email,Rep_A
76421,1268,2024-06-25,email,Rep_B
76422,1353,2025-07-28,email,Rep_A
76423,1311,2025-07-26,call,Rep_A
76424,1390,2024-04-17,email,Rep_D
76425,1040,2024-05-02,email,Rep_A
76426,1781,2024-10-10,chat,Rep_D
76427,1581,2024-03-26,call,Rep_D
76428,1152,2024-10-17,call,Rep_A
76429,1187,2024-08-18,email,Rep_A
76430,1430,2024-07-06,call,Rep_D
76431,1457,2025-04-19,email,Rep_B
76432,1753,2025-04-22,call,Rep_B
76433,1227,2025-07-24,email,Rep_B
76434,1428,2024-05-08,email,Rep_C
76435,1204,2025-05-27,chat,Rep_A
76436,1779,2024-11-06,email,Rep_D
76437,1118,2024-12-07,email,Rep_C
76438,1394,2025-06-01,email,Rep_A
76439,1222,2025-06-27,email,Rep_D
76440,1063,2025-02-23,email,Rep_A
76441,1396,2024-07-19,meeting,Rep_B
76442,1005,2024-10-09,email,Rep_C
76443,1334,2024-12-20,email,Rep_D
76444,1292,2025-04-23,call,Rep_A
76445,1508,2025-01-14,call,Rep_D
76446,1145,2024-07-29,chat,Rep_D
76447,1662,2024-08-29,email,Rep_D
76448,1159,2024-01-30,email,Rep_B
76449,1781,2025-06-17,email,Rep_D
76450,1011,2024-02-20,meeting,Rep_C
76451,1069,2024-11-30,email,Rep_C
76452,1704,2025-05-17,meeting,Rep_A
76453,1614,2024-08-30,chat,Rep_A
76454,1544,2025-04-06,call,Rep_D
76455,1202,2025-04-08,email,Rep_B
76456,1266,2024-02-04,email,Rep_C
76457,1108,2024-08-25,email,Rep_D
76458,1054,2025-02-02,meeting,Rep_C
76459,1338,2024-08-31,email,Rep_A
76460,1190,2024-11-10,call,Rep_B
76461,1239,2024-12-09,email,Rep_C
76462,1343,2024-03-28,email,Rep_A
76463,1291,2024-08-25,email,Rep_C
76464,1323,2024-01-17,call,Rep_D
76465,1321,2024-03-27,email,Rep_C
76466,1785,2024-10-22,call,Rep_C
76467,1042,2024-11-26,call,Rep_D
76468,1198,2024-03-25,chat,Rep_B
76469,1633,2025-03-11,meeting,Rep_B
76470,1284,2024-08-03,call,Rep_D
76471,1182,2025-06-15,call,Rep_B
76472,1612,2024-08-11,email,Rep_B
76473,1011,2024-03-27,call,Rep_D
76474,1745,2025-03-13,email,Rep_C
76475,1442,2024-11-23,email,Rep_B
76476,1629,2024-08-11,call,Rep_A
76477,1424,2024-07-24,email,Rep_A
76478,1500,2024-03-27,email,Rep_D
76479,1388,2024-07-15,email,Rep_A
76480,1576,2024-01-17,meeting,Rep_A
76481,1688,2024-10-16,email,Rep_D
76482,1454,2025-06-01,email,Rep_A
76483,1595,2025-04-03,meeting,Rep_A
76484,1002,2024-01-17,email,Rep_C
76485,1729,2025-05-23,chat,Rep_D
76486,1242,2024-09-17,meeting,Rep_B
76487,1060,2024-04-20,email,Rep_D
76488,1368,2025-03-10,call,Rep_A
76489,1715,2024-07-05,chat,Rep_A
76490,1040,2024-05-26,call,Rep_B
76491,1315,2024-04-03,email,Rep_B
76492,1557,2024-10-07,meeting,Rep_C
76493,1298,2024-02-23,email,Rep_A
76494,1631,2025-03-29,email,Rep_A
76495,1643,2024-09-28,meeting,Rep_A
76496,1450,2024-09-14,email,Rep_C
76497,1395,2024-01-02,call,Rep_D
76498,1792,2025-04-16,email,Rep_B
76499,1562,2024-10-11,call,Rep_C
76500,1088,2024-09-10,email,Rep_C
76501,1533,2025-03-15,email,Rep_A
76502,1388,2024-02-06,email,Rep_B
76503,1744,2024-07-30,email,Rep_D
76504,1381,2024-11-28,email,Rep_A
76505,1555,2024-09-22,email,Rep_C
76506,1431,2024-04-14,chat,Rep_C
76507,1535,2024-06-21,email,Rep_B
76508,1216,2024-06-22,email,Rep_B
76509,1277,2025-07-26,email,Rep_B
76510,1194,2024-07-07,chat,Rep_A
76511,1727,2024-04-28,call,Rep_C
76512,1179,2025-04-19,call,Rep_B
76513,1143,2024-08-31,email,Rep_D
76514,1538,2024-09-13,email,Rep_B
76515,1218,2024-11-12,email,Rep_B
76516,1511,2024-12-09,call,Rep_A
76517,1059,2024-12-06,email,Rep_A
76518,1346,2024-01-20,call,Rep_A
76519,1557,2025-04-17,email,Rep_A
76520,1419,2024-04-22,email,Rep_B
76521,1224,2024-06-17,email,Rep_C
76522,1350,2024-04-10,email,Rep_D
76523,1768,2025-03-18,email,Rep_D
76524,1622,2024-12-02,email,Rep_C
76525,1762,2025-03-11,email,Rep_D
76526,1077,2025-01-12,call,Rep_B
76527,1795,2024-03-01,email,Rep_C
76528,1599,2024-06-22,email,Rep_A
76529,1762,2024-10-19,email,Rep_A
76530,1208,2024-06-24,email,Rep_A
76531,1159,2024-04-29,email,Rep_B
76532,1524,2025-05-16,email,Rep_A
76533,1225,2025-03-07,email,Rep_A
76534,1358,2024-07-18,email,Rep_A
76535,1384,2025-03-17,call,Rep_D
76536,1544,2024-12-28,call,Rep_C
76537,1566,2024-01-03,email,Rep_D
76538,1504,2024-08-07,email,Rep_B
76539,1450,2024-06-16,email,Rep_B
76540,1242,2024-05-05,email,Rep_B
76541,1369,2024-05-25,email,Rep_D
76542,1627,2025-06-27,email,Rep_C
76543,1471,2024-10-07,call,Rep_A
76544,1288,2025-05-04,email,Rep_B
76545,1399,2024-05-03,call,Rep_B
76546,1104,2024-04-10,call,Rep_D
76547,1311,2025-05-27,call,Rep_A
76548,1127,2024-10-13,chat,Rep_A
76549,1040,2025-05-31,email,Rep_D
76550,1072,2024-02-06,email,Rep_D
76551,1747,2025-06-12,call,Rep_D
76552,1247,2024-08-27,email,Rep_C
76553,1247,2024-03-30,chat,Rep_B
76554,1312,2025-01-29,email,Rep_B
76555,1034,2025-04-04,email,Rep_B
76556,1129,2024-01-28,call,Rep_C
76557,1010,2025-07-23,email,Rep_D
76558,1168,2025-02-06,email,Rep_B
76559,1784,2024-07-04,chat,Rep_B
76560,1216,2024-03-28,email,Rep_B
76561,1408,2024-08-14,email,Rep_C
76562,1752,2024-05-07,email,Rep_D
76563,1526,2024-10-12,email,Rep_B
76564,1602,2025-03-27,email,Rep_B
76565,1018,2025-01-15,email,Rep_C
76566,1340,2024-09-08,email,Rep_D
76567,1681,2024-03-09,chat,Rep_D
76568,1568,2025-07-06,call,Rep_B
76569,1676,2024-06-05,call,Rep_A
76570,1664,2024-06-09,email,Rep_C
76571,1090,2025-01-07,email,Rep_A
76572,1285,2025-03-20,call,Rep_A
76573,1534,2025-07-21,call,Rep_B
76574,1267,2025-07-13,email,Rep_B
76575,1433,2025-06-11,email,Rep_B
76576,1758,2024-09-08,email,Rep_C
76577,1651,2024-04-06,email,Rep_C
76578,1052,2024-12-03,call,Rep_C
76579,1067,2024-01-10,email,Rep_A
76580,1597,2024-04-23,email,Rep_C
76581,1250,2024-01-02,call,Rep_D
76582,1331,2024-04-14,email,Rep_C
76583,1415,2024-09-30,call,Rep_B
76584,1123,2024-08-14,meeting,Rep_A
76585,1202,2024-08-01,email,Rep_C
76586,1006,2025-04-24,call,Rep_B
76587,1486,2025-01-24,email,Rep_B
76588,1199,2025-06-24,email,Rep_D
76589,1736,2024-09-13,call,Rep_D
76590,1013,2024-06-06,call,Rep_C
76591,1006,2024-03-11,call,Rep_A
76592,1411,2025-01-22,meeting,Rep_A
76593,1121,2025-04-30,email,Rep_C
76594,1557,2024-04-16,call,Rep_C
76595,1362,2025-05-22,call,Rep_C
76596,1538,2024-10-30,email,Rep_A
76597,1004,2024-03-24,chat,Rep_D
76598,1789,2025-01-05,email,Rep_A
76599,1284,2024-10-27,call,Rep_B
76600,1722,2024-01-17,call,Rep_D
76601,1800,2024-08-18,email,Rep_B
76602,1359,2025-03-28,email,Rep_A
76603,1693,2024-11-16,email,Rep_B
76604,1765,2024-06-11,email,Rep_A
76605,1282,2025-06-19,email,Rep_D
76606,1657,2024-05-17,email,Rep_D
76607,1628,2024-05-25,email,Rep_D
76608,1349,2024-07-23,email,Rep_B
76609,1030,2025-05-31,email,Rep_C
76610,1754,2024-10-19,email,Rep_D
76611,1517,2025-01-28,call,Rep_A
76612,1374,2025-07-17,call,Rep_B
76613,1774,2025-03-27,email,Rep_D
76614,1618,2024-04-09,email,Rep_C
76615,1124,2025-03-30,chat,Rep_D
76616,1446,2025-03-07,email,Rep_B
76617,1394,2024-05-14,call,Rep_B
76618,1650,2024-07-06,email,Rep_C
76619,1618,2025-02-13,email,Rep_C
76620,1725,2024-05-17,call,Rep_A
76621,1056,2024-04-30,chat,Rep_D
76622,1132,2025-02-09,meeting,Rep_B
76623,1781,2025-05-23,call,Rep_C
76624,1122,2024-02-13,email,Rep_B
76625,1202,2024-09-14,email,Rep_C
76626,1720,2024-12-16,email,Rep_A
76627,1787,2025-01-25,email,Rep_D
76628,1602,2025-07-28,chat,Rep_C
76629,1702,2025-01-28,email,Rep_B
76630,1265,2024-12-23,email,Rep_B
76631,1558,2025-07-25,email,Rep_A
76632,1040,2024-02-05,email,Rep_A
76633,1579,2024-02-12,email,Rep_C
76634,1113,2024-11-19,email,Rep_D
76635,1339,2024-07-25,email,Rep_C
76636,1062,2024-02-25,call,Rep_B
76637,1227,2024-06-25,call,Rep_C
76638,1174,2025-01-24,email,Rep_A
76639,1134,2025-05-23,call,Rep_C
76640,1285,2024-02-24,call,Rep_A
76641,1787,2024-11-07,email,Rep_B
76642,1626,2024-06-19,email,Rep_D
76643,1108,2025-01-20,meeting,Rep_C
76644,1143,2024-11-13,email,Rep_A
76645,1569,2025-06-18,email,Rep_C
76646,1294,2024-01-22,email,Rep_A
76647,1277,2024-09-28,call,Rep_A
76648,1492,2024-04-21,call,Rep_A
76649,1563,2024-11-05,chat,Rep_C
76650,1471,2025-05-07,email,Rep_A
76651,1276,2025-06-09,email,Rep_C
76652,1234,2024-08-17,call,Rep_A
76653,1242,2025-04-13,email,Rep_D
76654,1258,2024-06-10,email,Rep_A
76655,1749,2024-01-04,email,Rep_C
76656,1032,2025-05-08,email,Rep_C
76657,1367,2024-03-09,meeting,Rep_C
76658,1348,2024-01-11,call,Rep_B
76659,1760,2024-07-23,email,Rep_D
76660,1132,2024-08-06,call,Rep_D
76661,1775,2024-02-14,call,Rep_D
76662,1771,2025-04-14,meeting,Rep_B
76663,1793,2024-08-22,meeting,Rep_B
76664,1368,2024-10-09,email,Rep_D
76665,1762,2024-06-01,meeting,Rep_A
76666,1265,2024-10-22,email,Rep_A
76667,1215,2025-03-18,email,Rep_D
76668,1215,2025-06-06,email,Rep_A
76669,1282,2025-07-13,email,Rep_C
76670,1530,2024-09-03,meeting,Rep_B
76671,1002,2025-07-25,call,Rep_D
76672,1513,2024-06-19,call,Rep_A
76673,1464,2024-01-05,chat,Rep_D
76674,1447,2025-03-18,email,Rep_D
76675,1363,2024-04-12,email,Rep_C
76676,1216,2024-01-31,call,Rep_B
76677,1164,2025-06-17,meeting,Rep_B
76678,1703,2025-04-01,chat,Rep_D
76679,1587,2024-02-29,email,Rep_C
76680,1538,2025-03-24,meeting,Rep_A
76681,1511,2025-05-01,meeting,Rep_B
76682,1774,2025-06-06,email,Rep_D
76683,1794,2024-11-09,call,Rep_A
76684,1221,2025-02-09,email,Rep_D
76685,1555,2025-03-15,email,Rep_A
76686,1634,2025-02-01,meeting,Rep_A
76687,1641,2025-01-08,call,Rep_A
76688,1777,2024-11-11,call,Rep_A
76689,1283,2024-10-03,meeting,Rep_A
76690,1071,2025-07-28,email,Rep_A
76691,1374,2024-07-13,email,Rep_C
76692,1259,2024-02-20,email,Rep_A
76693,1445,2025-03-17,call,Rep_A
76694,1201,2024-05-03,meeting,Rep_B
76695,1642,2024-11-03,call,Rep_B
76696,1380,2024-02-25,chat,Rep_A
76697,1593,2024-12-23,call,Rep_D
76698,1766,2025-06-28,call,Rep_B
76699,1415,2025-02-21,call,Rep_C
76700,1065,2024-05-03,meeting,Rep_C
76701,1378,2025-07-14,email,Rep_C
76702,1658,2024-06-26,email,Rep_B
76703,1646,2024-09-08,email,Rep_C
76704,1102,2024-10-14,meeting,Rep_C
76705,1042,2025-07-25,chat,Rep_D
76706,1196,2024-02-09,email,Rep_D
76707,1360,2025-02-06,chat,Rep_B
76708,1772,2024-07-27,email,Rep_A
76709,1099,2024-02-15,email,Rep_D
76710,1388,2025-06-23,meeting,Rep_A
76711,1065,2024-12-06,email,Rep_D
76712,1297,2025-03-10,email,Rep_D
76713,1427,2024-05-18,email,Rep_D
76714,1223,2025-03-15,email,Rep_D
76715,1757,2025-04-23,call,Rep_A
76716,1695,2024-09-05,email,Rep_B
76717,1149,2024-11-26,call,Rep_A
76718,1509,2025-07-14,call,Rep_C
76719,1442,2025-05-03,email,Rep_A
76720,1414,2024-09-13,call,Rep_C
76721,1116,2025-01-18,chat,Rep_A
76722,1453,2025-03-28,email,Rep_A
76723,1320,2024-01-15,call,Rep_D
76724,1770,2024-12-05,meeting,Rep_A
76725,1451,2025-07-22,email,Rep_D
76726,1079,2025-06-30,email,Rep_B
76727,1743,2025-04-25,email,Rep_A
76728,1357,2024-03-02,call,Rep_D
76729,1119,2025-07-27,email,Rep_C
76730,1586,2024-12-17,email,Rep_D
76731,1521,2024-05-08,email,Rep_C
76732,1279,2025-01-24,email,Rep_A
76733,1782,2025-05-09,call,Rep_B
76734,1566,2024-03-05,call,Rep_A
76735,1045,2025-06-12,email,Rep_A
76736,1225,2025-06-14,email,Rep_D
76737,1528,2024-01-08,call,Rep_C
76738,1724,2025-06-03,call,Rep_B
76739,1712,2025-06-30,meeting,Rep_C
76740,1241,2024-01-22,email,Rep_B
76741,1614,2024-06-18,call,Rep_A
76742,1482,2024-08-03,email,Rep_D
76743,1095,2024-07-20,meeting,Rep_C
76744,1365,2025-03-13,email,Rep_A
76745,1185,2024-07-25,call,Rep_A
76746,1136,2025-07-05,email,Rep_D
76747,1025,2025-07-28,email,Rep_C
76748,1318,2024-07-01,email,Rep_A
76749,1333,2024-10-20,email,Rep_D
76750,1562,2024-11-17,email,Rep_B
76751,1681,2024-11-30,email,Rep_A
76752,1100,2024-08-03,email,Rep_B
76753,1370,2024-04-05,email,Rep_A
76754,1593,2024-02-01,call,Rep_D
76755,1012,2024-03-02,call,Rep_B
76756,1720,2025-06-04,email,Rep_D
76757,1077,2024-06-10,email,Rep_C
76758,1587,2024-02-14,email,Rep_A
76759,1682,2024-12-25,email,Rep_C
76760,1348,2024-02-13,email,Rep_C
76761,1443,2024-02-10,email,Rep_B
76762,1691,2024-12-24,meeting,Rep_A
76763,1088,2024-12-07,meeting,Rep_C
76764,1465,2024-01-24,email,Rep_A
76765,1777,2024-09-22,call,Rep_D
76766,1494,2024-09-08,email,Rep_B
76767,1222,2024-11-11,email,Rep_C
76768,1515,2025-03-01,meeting,Rep_D
76769,1118,2024-06-12,email,Rep_D
76770,1136,2024-09-06,call,Rep_B
76771,1187,2025-04-02,email,Rep_D
76772,1542,2025-06-16,call,Rep_D
76773,1579,2025-05-29,email,Rep_C
76774,1311,2024-10-02,call,Rep_D
76775,1379,2024-10-27,email,Rep_B
76776,1412,2024-11-01,email,Rep_D
76777,1421,2025-05-16,meeting,Rep_A
76778,1217,2025-04-29,call,Rep_D
76779,1670,2024-06-28,meeting,Rep_D
76780,1071,2024-04-03,email,Rep_D
76781,1110,2024-08-06,email,Rep_D
76782,1285,2024-06-15,email,Rep_C
76783,1770,2025-07-02,email,Rep_C
76784,1602,2024-06-02,call,Rep_A
76785,1569,2024-04-14,meeting,Rep_C
76786,1298,2025-06-02,chat,Rep_B
76787,1499,2024-02-19,email,Rep_C
76788,1561,2024-05-30,email,Rep_C
76789,1697,2024-09-10,meeting,Rep_C
76790,1711,2024-12-09,call,Rep_B
76791,1530,2024-07-08,meeting,Rep_A
76792,1198,2024-10-13,call,Rep_D
76793,1507,2024-04-24,meeting,Rep_B
76794,1489,2024-11-27,email,Rep_B
76795,1744,2024-08-23,call,Rep_C
76796,1027,2025-05-05,email,Rep_C
76797,1118,2024-08-27,call,Rep_A
76798,1054,2024-09-13,call,Rep_C
76799,1504,2024-12-07,email,Rep_B
76800,1152,2024-03-12,call,Rep_C
76801,1737,2024-03-31,email,Rep_C
76802,1479,2025-03-31,email,Rep_A
76803,1162,2024-06-06,email,Rep_B
76804,1662,2025-01-30,email,Rep_B
76805,1216,2024-02-26,email,Rep_D
76806,1420,2025-04-19,email,Rep_D
76807,1348,2025-07-24,email,Rep_A
76808,1340,2024-08-03,email,Rep_B
76809,1554,2024-10-18,email,Rep_B
76810,1352,2024-09-12,call,Rep_C
76811,1673,2025-05-30,call,Rep_A
76812,1586,2024-01-06,chat,Rep_A
76813,1375,2025-01-12,email,Rep_D
76814,1537,2025-01-11,meeting,Rep_D
76815,1303,2024-08-08,email,Rep_C
76816,1242,2024-05-06,email,Rep_D
76817,1378,2024-05-18,email,Rep_A
76818,1685,2025-04-06,email,Rep_A
76819,1389,2024-02-08,email,Rep_D
76820,1287,2024-11-21,call,Rep_C
76821,1159,2024-06-26,meeting,Rep_C
76822,1354,2024-06-02,chat,Rep_D
76823,1730,2024-10-18,call,Rep_B
76824,1455,2025-06-02,call,Rep_B
76825,1627,2024-12-22,email,Rep_D
76826,1241,2025-03-31,meeting,Rep_C
76827,1212,2024-12-12,call,Rep_D
76828,1363,2025-02-06,email,Rep_D
76829,1598,2024-09-06,call,Rep_A
76830,1133,2025-06-18,email,Rep_C
76831,1780,2024-10-16,call,Rep_C
76832,1509,2024-11-14,meeting,Rep_C
76833,1277,2024-10-29,call,Rep_D
76834,1265,2024-07-01,chat,Rep_B
76835,1605,2024-05-13,meeting,Rep_D
76836,1603,2024-02-12,email,Rep_C
76837,1657,2025-02-18,email,Rep_A
76838,1360,2024-06-15,email,Rep_C
76839,1664,2024-08-12,meeting,Rep_C
76840,1667,2025-06-14,email,Rep_C
76841,1136,2024-11-22,call,Rep_D
76842,1765,2024-02-26,email,Rep_B
76843,1428,2025-04-06,call,Rep_A
76844,1029,2024-05-27,email,Rep_A
76845,1595,2024-11-14,email,Rep_B
76846,1330,2024-10-21,email,Rep_B
