order_id,customer_id,order_date,amount,product_category
53762,1135,2024-05-26,607.96,Service
53763,1461,2025-06-08,204.5,Software
53764,1489,2024-02-28,75.73,Service
53765,1643,2024-01-29,148.39,Software
53766,1081,2024-01-04,211.43,Service
53767,1367,2024-07-08,439.84,Training
53768,1059,2025-01-16,993.27,Service
53769,1074,2025-02-25,480.71,Hardware
53770,1239,2024-09-18,248.1,Hardware
53771,1129,2025-01-29,162.26,Training
53772,1412,2024-07-26,769.13,Software
53773,1315,2025-01-20,287.37,Hardware
53774,1374,2024-01-24,228.26,Training
53775,1437,2024-08-13,251.86,Software
53776,1138,2025-04-01,347.94,Software
53777,1455,2025-04-08,249.15,Training
53778,1615,2025-02-17,155.58,Service
53779,1009,2024-04-27,608.15,Software
53780,1232,2024-05-22,219.17,Hardware
53781,1611,2025-07-28,293.79,Software
53782,1730,2024-02-29,265.38,Software
53783,1397,2024-04-14,323.21,Service
53784,1749,2024-03-16,96.12,Service
53785,1734,2024-07-08,97.94,Hardware
53786,1680,2024-05-01,245.21,Service
53787,1574,2024-10-14,995.9,Hardware
53788,1318,2024-10-01,183.46,Software
53789,1507,2025-06-04,250.41,Service
53790,1522,2024-01-21,123.24,Software
53791,1746,2024-07-03,380.05,Software
53792,1087,2024-12-10,187.69,Hardware
53793,1779,2024-12-14,99.81,Software
53794,1716,2024-10-04,173.74,Hardware
53795,1318,2025-04-15,168.4,Software
53796,1333,2024-02-06,426.03,Software
53797,1360,2025-04-15,129.69,Software
53798,1241,2024-10-12,199.39,Hardware
53799,1056,2024-03-18,232.93,Software
53800,1110,2025-05-26,142.6,Service
53801,1049,2025-01-09,123.45,Service
53802,1755,2024-04-04,203.55,Software
53803,1016,2024-01-20,233.56,Service
53804,1073,2024-03-22,249.69,Software
53805,1202,2024-12-17,91.22,Training
53806,1093,2024-04-13,225.61,Software
53807,1649,2024-05-10,400.15,Software
53808,1033,2024-01-15,444.47,Software
53809,1600,2025-02-21,225.02,Service
53810,1419,2025-04-12,85.74,Service
53811,1203,2025-04-04,179.31,Training
53812,1551,2024-03-14,458.06,Hardware
53813,1626,2025-06-05,147.14,Software
53814,1759,2025-01-22,267.19,Service
53815,1720,2025-06-01,289.03,Hardware
53816,1312,2024-09-15,344.53,Training
53817,1469,2024-09-09,75.96,Software
53818,1394,2025-03-28,253.85,Software
53819,1211,2024-02-23,287.64,Hardware
53820,1571,2024-10-27,156.3,Software
53821,1156,2025-04-27,428.5,Service
53822,1634,2025-04-24,114.65,Training
53823,1632,2025-07-05,459.92,Hardware
53824,1322,2025-02-06,276.71,Software
53825,1435,2024-04-29,108.74,Software
53826,1574,2024-01-12,235.22,Software
53827,1670,2024-10-03,144.13,Training
53828,1040,2024-10-23,113.67,Training
53829,1754,2024-05-18,301.69,Hardware
53830,1040,2024-03-12,468.38,Service
53831,1453,2024-12-04,936.53,Software
53832,1190,2025-03-16,97.25,Service
53833,1746,2025-07-27,155.05,Software
53834,1015,2025-03-13,277.45,Service
53835,1124,2025-04-02,518.99,Service
53836,1740,2024-12-21,51.89,Service
53837,1280,2025-07-22,175.24,Training
53838,1048,2025-01-04,177.22,Software
53839,1189,2025-05-11,649.53,Hardware
53840,1304,2025-06-29,530.69,Software
53841,1559,2025-06-20,168.08,Hardware
53842,1696,2024-08-08,162.87,Service
53843,1105,2024-02-15,169.57,Software
53844,1369,2024-04-09,237.5,Software
53845,1501,2024-02-04,248.55,Software
53846,1460,2024-03-01,456.22,Software
53847,1247,2024-04-16,43.53,Hardware
53848,1264,2024-07-15,332.9,Software
53849,1206,2024-11-09,190.09,Service
53850,1507,2025-02-14,393.51,Software
53851,1530,2024-05-01,233.0,Service
53852,1364,2025-01-23,505.77,Hardware
53853,1763,2025-02-10,164.89,Software
53854,1750,2024-11-18,185.15,Service
53855,1340,2025-06-05,46.86,Hardware
53856,1407,2024-03-05,227.07,Software
53857,1453,2024-04-12,44.21,Hardware
53858,1578,2024-09-04,311.31,Software
53859,1150,2024-03-14,450.54,Software
53860,1193,2024-11-22,466.72,Service
53861,1147,2024-08-17,509.2,Software
53862,1406,2024-06-13,831.93,Hardware
53863,1183,2024-04-08,542.92,Software
53864,1106,2024-07-12,362.79,Software
53865,1236,2024-12-16,234.38,Service
53866,1638,2024-11-28,216.19,Service
53867,1179,2024-04-04,272.17,Hardware
53868,1432,2024-03-13,455.43,Software
53869,1401,2024-01-16,852.32,Hardware
53870,1525,2024-01-08,152.93,Training
53871,1743,2025-05-22,489.64,Service
53872,1540,2024-01-27,283.93,Hardware
53873,1323,2025-02-25,463.13,Service
53874,1261,2025-05-18,551.93,Software
53875,1612,2024-02-26,109.08,Software
53876,1700,2024-09-08,122.31,Software
53877,1399,2025-07-09,369.34,Training
53878,1337,2025-04-26,869.69,Software
53879,1300,2024-10-09,469.46,Service
53880,1119,2025-03-16,147.52,Software
53881,1558,2025-04-25,304.98,Service
53882,1413,2024-07-19,422.72,Software
53883,1580,2025-05-29,153.53,Hardware
53884,1384,2024-09-28,213.81,Software
53885,1480,2024-10-31,374.85,Hardware
53886,1305,2025-07-30,136.01,Hardware
53887,1683,2025-05-01,243.54,Service
53888,1196,2024-07-27,184.88,Software
53889,1333,2024-01-06,365.26,Software
53890,1020,2024-12-27,221.99,Hardware
53891,1623,2025-02-10,147.68,Software
53892,1658,2025-01-10,186.98,Software
53893,1704,2025-07-12,438.97,Service
53894,1433,2025-05-12,404.2,Software
53895,1426,2024-09-15,321.47,Software
53896,1229,2024-02-06,281.65,Service
53897,1524,2024-10-01,285.47,Software
53898,1217,2025-02-01,204.95,Software
53899,1591,2024-12-16,314.67,Service
53900,1375,2024-11-06,289.59,Software
53901,1036,2024-09-27,211.16,Hardware
53902,1776,2024-06-18,517.28,Software
53903,1028,2024-06-09,388.77,Service
53904,1372,2024-10-15,227.19,Software
53905,1086,2024-04-02,353.52,Software
53906,1188,2024-07-15,178.16,Software
53907,1305,2024-07-05,612.89,Software
53908,1766,2024-12-04,421.07,Hardware
53909,1422,2024-02-08,637.95,Software
53910,1080,2025-04-23,81.77,Service
53911,1186,2024-11-20,554.38,Training
53912,1005,2025-01-22,406.07,Service
53913,1558,2025-02-09,155.1,Software
53914,1497,2024-06-17,202.63,Software
53915,1509,2024-09-28,142.79,Training
53916,1614,2025-07-05,163.46,Service
53917,1002,2025-03-18,750.13,Service
53918,1217,2025-07-13,121.29,Software
53919,1537,2025-03-06,388.71,Hardware
53920,1257,2024-04-11,184.28,Hardware
53921,1735,2024-02-07,192.4,Software
53922,1453,2024-11-29,88.89,Service
53923,1424,2024-07-25,107.53,Software
53924,1324,2024-06-07,444.03,Software
53925,1499,2025-04-10,651.6,Hardware
53926,1581,2024-07-30,259.99,Software
53927,1197,2024-07-01,107.41,Service
53928,1504,2025-05-05,231.59,Software
53929,1272,2025-05-03,244.59,Software
53930,1694,2024-07-24,577.06,Service
53931,1018,2025-04-25,388.48,Training
53932,1107,2025-05-05,537.47,Software
53933,1529,2024-09-01,424.0,Software
53934,1125,2024-02-08,242.44,Service
53935,1483,2024-01-01,125.76,Software
53936,1594,2024-10-28,107.71,Software
53937,1004,2024-07-17,806.1,Software
53938,1627,2025-07-29,359.54,Software
53939,1351,2025-03-21,206.98,Software
53940,1351,2025-03-15,296.19,Software
53941,1649,2025-07-05,465.01,Software
53942,1799,2025-05-27,132.23,Hardware
53943,1228,2024-07-02,293.47,Software
53944,1016,2024-04-05,474.45,Training
53945,1425,2025-03-06,344.08,Service
53946,1464,2024-08-06,229.62,Software
53947,1724,2024-09-30,277.73,Training
53948,1246,2024-12-29,722.76,Software
53949,1798,2025-06-07,101.94,Software
53950,1794,2024-08-29,65.16,Software
53951,1177,2025-03-27,339.16,Hardware
53952,1543,2024-06-03,503.05,Service
53953,1509,2025-02-06,273.25,Software
53954,1562,2024-01-01,58.25,Software
53955,1655,2025-05-17,496.33,Hardware
53956,1564,2024-01-18,610.51,Software
53957,1233,2025-02-15,189.7,Software
53958,1678,2024-01-27,299.77,Service
53959,1038,2024-06-02,75.33,Hardware
53960,1491,2024-10-13,97.29,Software
53961,1444,2024-08-30,341.55,Software
53962,1020,2024-04-20,754.85,Hardware
53963,1611,2024-07-11,422.02,Software
53964,1727,2025-02-23,161.42,Service
53965,1556,2025-01-21,482.32,Training
53966,1111,2024-02-11,60.13,Hardware
53967,1487,2025-03-07,21.99,Software
53968,1089,2024-01-31,246.14,Software
53969,1319,2024-11-09,698.72,Software
53970,1118,2024-05-30,852.25,Training
53971,1434,2024-12-05,127.62,Training
53972,1239,2024-05-30,136.95,Software
53973,1072,2025-07-22,54.22,Service
53974,1399,2024-06-27,360.09,Hardware
53975,1404,2024-05-19,34.28,Software
53976,1675,2024-06-09,191.55,Software
53977,1251,2025-06-01,353.5,Software
53978,1195,2025-01-02,192.78,Software
53979,1572,2025-02-25,483.65,Hardware
53980,1610,2025-06-13,545.98,Training
53981,1585,2025-06-10,140.4,Software
53982,1222,2025-03-02,301.94,Software
53983,1631,2024-04-24,955.8,Software
53984,1182,2025-05-01,650.88,Hardware
53985,1730,2024-04-27,163.85,Service
53986,1256,2025-03-04,96.42,Service
53987,1088,2025-01-30,170.34,Service
53988,1787,2025-03-13,422.03,Software
53989,1492,2024-11-03,130.2,Service
53990,1336,2025-01-03,887.68,Training
53991,1538,2025-07-04,112.06,Software
53992,1407,2024-02-28,299.22,Service
53993,1633,2024-06-27,102.44,Software
53994,1289,2024-12-18,68.95,Service
53995,1362,2025-07-10,516.74,Service
53996,1441,2024-02-25,377.11,Service
53997,1030,2024-01-14,349.92,Hardware
53998,1714,2024-02-02,97.02,Software
53999,1548,2024-01-31,492.22,Service
54000,1637,2025-06-07,207.94,Software
54001,1223,2025-02-20,699.53,Hardware
54002,1747,2025-01-25,455.63,Software
54003,1124,2024-10-28,226.18,Hardware
54004,1683,2025-03-27,330.31,Software
54005,1693,2024-03-30,303.39,Software
54006,1215,2024-08-14,416.83,Software
54007,1118,2024-10-09,193.26,Training
54008,1227,2024-03-04,455.39,Software
54009,1444,2024-08-30,140.14,Software
54010,1549,2024-07-01,293.68,Software
54011,1608,2024-01-21,571.48,Software
54012,1632,2024-03-19,384.14,Software
54013,1437,2025-03-16,214.61,Service
54014,1012,2024-01-11,360.37,Software
54015,1122,2025-06-23,246.45,Service
54016,1547,2024-02-19,199.84,Software
54017,1489,2025-04-06,126.11,Software
54018,1251,2025-06-02,675.78,Service
54019,1579,2025-06-27,217.31,Software
54020,1482,2025-05-15,195.54,Software
54021,1550,2024-06-14,372.96,Software
54022,1280,2024-07-11,315.56,Software
54023,1742,2024-09-03,443.74,Service
54024,1337,2024-03-21,343.14,Service
54025,1168,2024-01-13,246.19,Service
54026,1328,2025-05-16,238.67,Software
54027,1246,2024-11-15,694.31,Software
54028,1591,2024-12-17,138.6,Software
54029,1626,2025-06-18,546.37,Service
54030,1301,2025-01-18,848.43,Service
54031,1729,2025-02-02,180.4,Software
54032,1200,2025-03-30,139.21,Hardware
54033,1500,2024-03-08,319.56,Software
54034,1754,2024-07-26,191.73,Training
54035,1013,2025-07-12,339.96,Software
54036,1366,2025-06-16,108.77,Hardware
54037,1719,2025-05-25,133.33,Software
54038,1774,2024-09-17,173.81,Hardware
54039,1097,2025-05-09,113.32,Software
54040,1071,2024-01-28,546.71,Software
54041,1742,2024-03-26,242.83,Software
54042,1357,2024-08-26,190.72,Training
54043,1544,2024-10-05,127.78,Training
54044,1250,2024-06-01,616.93,Software
54045,1254,2024-07-24,229.38,Service
54046,1771,2024-04-03,209.9,Service
54047,1182,2024-10-09,115.08,Software
54048,1166,2025-04-03,136.84,Software
54049,1004,2025-01-16,287.94,Training
54050,1463,2024-03-03,137.14,Service
54051,1145,2024-10-08,127.91,Software
54052,1165,2025-02-06,337.11,Software
54053,1344,2024-11-01,495.11,Software
54054,1105,2024-08-13,197.18,Service
54055,1548,2024-12-24,60.18,Software
54056,1314,2025-07-12,61.67,Service
54057,1169,2024-02-24,271.0,Software
54058,1520,2024-08-13,381.91,Software
54059,1598,2024-08-22,184.26,Software
54060,1436,2024-11-28,907.65,Hardware
54061,1609,2024-03-28,276.55,Software
54062,1512,2024-04-11,150.81,Hardware
54063,1409,2024-06-13,131.28,Software
54064,1436,2025-07-05,588.27,Service
54065,1315,2025-02-27,192.2,Software
54066,1542,2025-01-16,168.36,Service
54067,1613,2025-04-16,183.99,Hardware
54068,1579,2024-03-14,109.73,Software
54069,1063,2025-05-10,490.0,Software
54070,1032,2024-12-09,297.29,Service
54071,1599,2024-07-12,485.27,Software
54072,1211,2025-04-15,573.99,Service
54073,1463,2025-04-08,125.36,Software
54074,1563,2025-05-02,473.63,Service
54075,1575,2024-03-07,253.17,Service
54076,1080,2025-07-13,195.68,Software
54077,1343,2025-07-07,418.62,Service
54078,1232,2024-07-25,62.5,Software
54079,1613,2024-02-08,312.63,Software
54080,1129,2024-04-06,93.77,Software
54081,1019,2025-07-26,258.04,Service
54082,1357,2024-11-20,708.23,Software
54083,1419,2024-07-24,722.18,Training
54084,1606,2024-06-15,537.86,Service
54085,1081,2024-05-28,468.32,Software
54086,1615,2025-01-18,309.86,Hardware
54087,1666,2024-08-29,167.05,Software
54088,1781,2025-07-11,387.05,Service
54089,1118,2025-01-29,170.61,Software
54090,1494,2025-04-02,73.36,Hardware
54091,1791,2024-06-17,1184.47,Hardware
54092,1492,2024-02-15,356.39,Service
54093,1225,2024-10-08,694.5,Software
54094,1419,2024-06-30,200.81,Software
54095,1780,2024-04-26,691.58,Software
54096,1137,2025-07-03,261.13,Software
54097,1226,2024-09-13,402.81,Software
54098,1334,2024-04-10,179.92,Service
54099,1229,2024-04-24,124.39,Hardware
54100,1323,2024-06-10,366.29,Software
54101,1108,2025-07-30,1020.47,Software
54102,1445,2024-06-03,683.1,Hardware
54103,1007,2024-07-08,223.61,Hardware
54104,1128,2025-01-15,177.74,Software
54105,1353,2024-06-18,374.89,Software
54106,1267,2024-05-04,716.21,Service
54107,1685,2024-04-01,175.07,Hardware
54108,1214,2024-06-29,356.34,Software
54109,1247,2024-03-02,271.37,Service
54110,1618,2024-01-11,237.37,Service
54111,1595,2025-04-09,334.69,Software
54112,1374,2024-03-20,312.84,Hardware
54113,1421,2025-03-23,248.68,Software
54114,1715,2025-04-05,121.87,Service
54115,1041,2024-11-06,640.86,Service
54116,1717,2024-06-27,625.49,Software
54117,1348,2024-03-24,88.81,Service
54118,1561,2025-03-01,239.41,Hardware
54119,1143,2024-12-13,110.24,Training
54120,1141,2025-01-13,281.52,Software
54121,1565,2024-01-06,210.84,Software
54122,1107,2025-06-19,462.37,Training
54123,1033,2024-02-08,150.82,Service
54124,1200,2024-07-30,542.66,Training
54125,1119,2024-08-20,236.41,Software
54126,1800,2024-01-01,292.6,Software
54127,1229,2024-10-13,143.52,Software
54128,1630,2025-03-10,138.41,Hardware
54129,1688,2025-04-20,100.73,Hardware
54130,1185,2025-05-22,499.97,Service
54131,1215,2024-10-08,108.84,Software
54132,1733,2024-12-29,145.05,Software
54133,1130,2024-02-15,259.27,Service
54134,1272,2024-10-08,115.1,Service
54135,1758,2024-03-30,450.49,Service
54136,1635,2024-08-01,357.85,Software
54137,1008,2024-07-09,210.12,Software
54138,1403,2024-09-01,541.14,Software
54139,1579,2024-11-25,111.14,Service
54140,1627,2025-06-04,101.73,Software
54141,1369,2024-08-15,365.8,Training
54142,1800,2025-07-20,111.07,Service
54143,1617,2025-03-13,191.26,Software
54144,1537,2024-10-22,1092.13,Software
54145,1053,2025-01-06,346.21,Training
54146,1247,2024-02-28,311.74,Software
54147,1337,2025-05-02,1570.52,Software
54148,1281,2024-12-02,749.23,Training
54149,1033,2025-07-22,255.96,Service
54150,1799,2025-01-02,420.97,Service
54151,1548,2025-04-26,165.26,Software
54152,1343,2025-04-06,262.61,Hardware
54153,1239,2024-07-18,431.21,Software
54154,1492,2024-05-29,184.06,Software
54155,1729,2024-09-05,135.38,Software
54156,1177,2024-09-26,496.85,Software
54157,1044,2024-05-18,285.2,Training
54158,1304,2025-05-31,180.87,Service
54159,1670,2024-11-09,325.6,Service
54160,1269,2025-07-18,158.17,Training
54161,1683,2025-04-12,282.56,Software
54162,1733,2024-11-16,309.07,Software
54163,1400,2025-06-30,100.43,Service
54164,1742,2024-10-18,657.76,Service
54165,1603,2025-05-26,216.42,Service
54166,1431,2024-07-25,488.18,Software
54167,1421,2024-08-06,144.72,Service
54168,1131,2024-08-29,459.63,Software
54169,1410,2024-11-11,373.7,Software
54170,1738,2024-11-15,166.84,Software
54171,1225,2024-10-13,124.08,Software
54172,1143,2024-06-25,340.86,Software
54173,1578,2025-06-18,294.86,Software
54174,1540,2024-12-05,205.08,Training
54175,1125,2024-08-23,680.09,Training
54176,1212,2025-01-10,306.51,Service
54177,1428,2025-03-19,258.91,Training
54178,1437,2025-07-08,180.08,Training
54179,1592,2024-10-15,680.52,Software
54180,1238,2024-03-05,558.05,Software
54181,1644,2024-09-11,139.36,Training
54182,1328,2024-10-03,395.69,Service
54183,1119,2025-06-01,380.53,Software
54184,1046,2024-08-15,391.43,Service
54185,1084,2025-07-04,333.19,Software
54186,1794,2024-10-06,55.26,Software
54187,1352,2025-07-15,211.49,Software
54188,1013,2024-01-05,414.47,Software
54189,1637,2025-06-02,246.38,Software
54190,1172,2025-06-21,76.23,Hardware
54191,1234,2025-07-08,419.9,Software
54192,1181,2024-01-08,303.73,Software
54193,1051,2024-04-09,384.05,Software
54194,1781,2025-01-12,268.91,Service
54195,1681,2024-01-15,352.44,Training
54196,1395,2024-02-06,705.68,Software
54197,1800,2024-05-07,450.88,Software
54198,1429,2024-10-22,903.99,Software
54199,1274,2024-11-10,336.08,Service
54200,1207,2024-01-20,178.67,Software
54201,1148,2024-04-08,297.7,Software
54202,1300,2024-10-15,301.4,Software
54203,1453,2024-12-08,157.35,Software
54204,1549,2024-03-26,204.39,Training
54205,1673,2024-08-18,177.8,Software
54206,1383,2025-06-05,421.38,Software
54207,1787,2025-07-30,509.57,Hardware
54208,1800,2025-07-23,210.73,Hardware
54209,1618,2025-05-23,797.14,Software
54210,1534,2024-08-15,197.6,Training
54211,1233,2025-01-31,46.18,Service
54212,1634,2024-08-28,750.29,Software
54213,1129,2025-01-09,79.12,Service
54214,1729,2024-06-27,616.18,Software
54215,1660,2024-12-15,369.75,Software
54216,1570,2024-10-29,530.0,Software
54217,1237,2024-01-15,1069.56,Service
54218,1582,2025-04-01,87.59,Hardware
54219,1701,2024-01-07,345.57,Software
54220,1754,2024-06-18,361.91,Software
54221,1575,2024-01-04,161.21,Service
54222,1485,2024-08-05,277.82,Service
54223,1241,2024-02-06,348.31,Hardware
54224,1697,2025-06-11,155.59,Software
54225,1771,2024-08-27,46.06,Service
54226,1741,2024-09-22,360.52,Software
54227,1223,2024-07-20,39.01,Hardware
54228,1099,2024-12-28,110.16,Software
54229,1759,2025-03-28,365.65,Software
54230,1557,2025-01-08,402.97,Software
54231,1273,2025-03-07,670.21,Hardware
54232,1399,2025-06-06,395.03,Service
54233,1517,2025-05-13,548.42,Training
54234,1430,2025-01-23,203.22,Software
54235,1523,2024-05-03,414.34,Service
54236,1348,2025-01-02,102.68,Software
54237,1551,2024-10-19,297.92,Service
54238,1451,2025-02-17,352.69,Hardware
54239,1042,2025-04-25,543.51,Hardware
54240,1715,2025-03-04,78.49,Service
54241,1094,2025-05-03,362.95,Service
54242,1486,2024-02-06,155.31,Training
54243,1517,2024-01-19,234.84,Software
54244,1564,2024-05-29,255.12,Hardware
54245,1150,2025-06-03,840.72,Training
54246,1717,2025-04-20,392.47,Service
54247,1499,2025-01-28,246.31,Hardware
54248,1371,2025-02-08,194.39,Software
54249,1699,2025-02-23,159.34,Software
54250,1485,2025-06-27,172.18,Service
54251,1665,2025-04-25,407.07,Software
54252,1383,2024-12-25,186.89,Service
54253,1628,2025-01-19,44.09,Hardware
54254,1661,2024-05-03,83.71,Software
54255,1732,2025-01-14,329.58,Software
54256,1192,2024-09-02,95.72,Service
54257,1745,2024-03-29,162.68,Software
54258,1221,2025-04-10,438.01,Software
54259,1047,2024-10-21,269.62,Software
54260,1127,2025-07-17,94.61,Software
54261,1727,2024-06-11,508.68,Software
54262,1007,2024-10-04,347.23,Hardware
54263,1696,2024-09-15,77.26,Software
54264,1116,2024-03-10,61.04,Software
54265,1564,2024-09-02,537.11,Training
54266,1366,2024-06-14,193.2,Hardware
54267,1046,2024-04-02,192.8,Software
54268,1393,2024-06-11,201.23,Service
54269,1023,2024-05-14,283.19,Hardware
54270,1131,2025-02-27,117.36,Service
54271,1127,2024-01-18,307.85,Hardware
54272,1445,2024-12-22,87.06,Service
54273,1777,2025-03-14,479.82,Software
54274,1309,2024-10-04,152.72,Service
54275,1708,2025-06-21,268.25,Service
54276,1433,2025-02-12,135.11,Service
54277,1473,2025-03-07,462.11,Software
54278,1048,2024-04-23,125.32,Software
54279,1082,2025-03-24,213.35,Training
54280,1109,2025-04-25,386.82,Software
54281,1263,2024-07-27,295.1,Software
54282,1031,2024-05-03,58.08,Hardware
54283,1358,2024-08-10,330.07,Software
54284,1568,2025-03-02,394.02,Software
54285,1480,2024-08-28,162.05,Service
54286,1189,2025-03-01,421.26,Service
54287,1005,2024-03-06,65.77,Service
54288,1286,2025-04-10,71.25,Training
54289,1790,2024-05-26,171.97,Software
54290,1657,2024-05-23,176.82,Service
54291,1394,2024-12-06,412.03,Software
54292,1455,2024-02-10,69.23,Software
54293,1708,2024-01-16,227.99,Hardware
54294,1426,2024-05-30,425.43,Software
54295,1027,2024-11-06,147.39,Service
54296,1127,2025-06-07,592.55,Software
54297,1135,2025-05-03,316.81,Software
54298,1535,2024-10-09,117.99,Service
54299,1331,2024-01-22,572.23,Service
54300,1629,2024-11-04,378.76,Software
54301,1392,2025-02-10,374.83,Training
54302,1008,2024-07-14,320.4,Software
54303,1613,2024-03-05,160.66,Software
54304,1261,2024-06-09,425.34,Software
54305,1199,2025-03-21,100.5,Software
54306,1598,2024-07-21,91.69,Software
54307,1740,2025-04-13,253.51,Hardware
54308,1386,2024-07-03,200.41,Service
54309,1472,2024-04-04,409.37,Software
54310,1179,2024-09-08,268.02,Training
54311,1450,2024-09-17,399.45,Software
54312,1240,2024-01-10,349.46,Software
54313,1524,2024-03-08,185.63,Software
54314,1746,2024-04-16,182.53,Software
54315,1183,2024-03-06,452.23,Service
54316,1794,2024-07-16,118.44,Software
54317,1358,2025-07-10,328.54,Service
54318,1376,2024-10-20,253.24,Service
54319,1702,2024-12-28,289.94,Hardware
54320,1727,2024-07-24,271.38,Hardware
54321,1770,2024-07-05,457.7,Software
54322,1538,2024-01-14,175.54,Software
54323,1782,2024-10-15,165.86,Service
54324,1082,2024-10-06,249.63,Software
54325,1358,2024-04-01,248.25,Software
54326,1185,2025-03-17,207.19,Service
54327,1288,2024-10-11,288.56,Software
54328,1062,2024-07-14,236.31,Hardware
54329,1507,2024-03-25,282.33,Software
54330,1462,2024-11-14,1086.14,Training
54331,1030,2025-03-10,211.6,Hardware
54332,1031,2024-06-11,401.59,Software
54333,1293,2024-05-06,251.81,Service
54334,1173,2024-10-28,344.03,Service
54335,1614,2024-03-30,649.19,Service
54336,1128,2025-01-19,311.54,Service
54337,1086,2024-12-15,157.32,Service
54338,1315,2024-02-20,513.13,Software
54339,1028,2024-01-22,197.84,Software
54340,1122,2024-12-23,204.59,Training
54341,1251,2024-06-18,548.78,Software
54342,1573,2024-02-19,395.94,Software
54343,1403,2025-03-14,298.14,Software
54344,1683,2024-06-30,468.11,Hardware
54345,1443,2024-09-22,101.53,Service
54346,1272,2024-05-16,290.77,Hardware
54347,1113,2024-12-27,99.26,Hardware
54348,1706,2024-06-22,677.5,Hardware
54349,1394,2025-07-12,254.73,Service
54350,1019,2025-02-09,543.49,Software
54351,1605,2024-03-19,153.2,Software
54352,1729,2024-08-28,206.99,Service
54353,1465,2024-08-10,143.07,Software
54354,1691,2024-11-04,156.97,Service
54355,1191,2025-04-30,102.17,Service
54356,1493,2024-12-02,365.32,Service
54357,1163,2024-02-05,123.68,Software
54358,1612,2025-01-13,413.94,Software
54359,1699,2024-01-05,727.12,Hardware
54360,1295,2025-03-26,292.47,Software
54361,1579,2025-01-19,181.27,Service
54362,1073,2024-06-27,328.47,Service
54363,1744,2024-06-17,127.86,Training
54364,1701,2025-04-05,237.31,Hardware
54365,1562,2025-03-27,181.03,Software
54366,1309,2024-07-22,242.49,Service
54367,1302,2024-06-21,762.14,Software
54368,1308,2024-11-19,177.21,Software
54369,1124,2024-01-05,355.54,Hardware
54370,1669,2024-02-17,498.49,Service
54371,1261,2024-03-13,246.84,Service
54372,1195,2024-04-16,388.59,Software
54373,1351,2024-10-22,254.92,Hardware
54374,1768,2025-07-26,608.41,Software
54375,1489,2025-01-11,251.73,Hardware
54376,1200,2024-02-05,420.57,Service
54377,1508,2024-10-30,134.58,Software
54378,1580,2024-10-13,99.91,Software
54379,1446,2024-03-24,485.71,Software
54380,1080,2025-06-14,363.0,Hardware
54381,1745,2024-09-11,217.93,Hardware
54382,1698,2025-07-27,124.76,Service
54383,1617,2024-08-30,569.07,Service
54384,1469,2024-12-16,364.16,Service
54385,1442,2024-03-01,220.85,Service
54386,1654,2024-09-19,440.17,Service
54387,1272,2024-05-17,183.13,Software
54388,1343,2025-04-27,241.01,Hardware
54389,1124,2025-03-28,81.79,Hardware
54390,1223,2025-04-20,285.69,Software
54391,1490,2025-02-21,942.72,Hardware
54392,1686,2025-04-25,266.45,Service
54393,1703,2024-04-25,349.52,Software
54394,1652,2024-09-17,378.0,Software
54395,1297,2025-02-03,68.16,Service
54396,1119,2025-01-02,235.59,Hardware
54397,1787,2025-02-17,51.61,Hardware
54398,1076,2024-05-09,174.79,Service
54399,1621,2024-02-26,189.59,Software
54400,1631,2025-06-12,292.3,Software
54401,1258,2024-11-19,54.87,Software
54402,1532,2024-03-29,747.15,Hardware
54403,1631,2025-04-02,373.21,Training
54404,1351,2025-06-11,37.17,Software
54405,1649,2024-04-07,90.63,Hardware
54406,1277,2025-04-16,202.45,Service
54407,1255,2025-06-22,453.71,Software
54408,1264,2025-06-25,215.1,Service
54409,1679,2025-06-11,488.87,Hardware
54410,1677,2024-11-11,608.28,Software
54411,1029,2024-07-24,202.95,Hardware
54412,1467,2024-01-05,96.52,Software
54413,1035,2024-02-05,88.96,Software
54414,1749,2024-09-04,152.31,Software
54415,1294,2024-08-18,558.43,Hardware
54416,1602,2024-04-16,192.72,Software
54417,1203,2024-08-16,259.02,Hardware
54418,1740,2024-04-10,696.76,Service
54419,1068,2025-05-04,356.17,Service
54420,1131,2024-06-21,75.6,Hardware
54421,1111,2024-12-11,405.47,Software
54422,1524,2024-10-17,107.94,Hardware
54423,1288,2024-01-30,250.47,Software
54424,1687,2025-06-27,224.88,Service
54425,1666,2024-10-31,325.51,Hardware
54426,1043,2024-07-06,220.28,Hardware
54427,1717,2024-04-01,530.18,Software
54428,1684,2024-07-14,185.36,Service
54429,1294,2024-01-12,285.81,Software
54430,1285,2024-07-28,265.97,Software
54431,1564,2024-11-02,168.88,Software
54432,1627,2025-05-18,202.16,Software
54433,1019,2025-01-31,375.46,Hardware
54434,1507,2024-03-05,896.9,Hardware
54435,1547,2024-03-26,570.92,Software
54436,1048,2024-09-04,346.14,Hardware
54437,1745,2024-04-22,32.93,Software
54438,1219,2024-01-17,323.23,Service
54439,1622,2025-04-09,194.95,Hardware
54440,1766,2024-01-12,710.91,Hardware
54441,1188,2025-04-24,193.72,Software
54442,1031,2024-03-24,923.8,Hardware
54443,1259,2025-07-16,531.09,Software
54444,1675,2024-12-14,223.65,Hardware
54445,1344,2025-02-28,181.16,Service
54446,1308,2024-03-04,161.6,Hardware
54447,1071,2025-05-12,148.32,Software
